time,load_kwh,pv_kwh,price,soc_current,soc_next,requested_command_kw,command_kw,charge_kw,discharge_kw,grid_import_kwh,electricity_cost,degradation_cost,reward
2019-11-12 02:00:00,77.09460127203549,0.0,0.1,0.1,0.3375,125.0,125.0,125.0,0.0,202.0946012720355,20.209460127203553,0.0,-20.209460127203553
2019-11-12 03:00:00,76.72317306551489,0.0,0.1,0.3375,0.1,-125.0,-112.81250000000001,0.0,112.81250000000001,-36.08932693448513,0.0,0.0,-0.0
2019-11-12 04:00:00,76.63961570012451,0.0,0.1,0.1,0.3375,125.0,125.0,125.0,0.0,201.63961570012452,20.163961570012454,0.0,-20.163961570012454
2019-11-12 05:00:00,76.53417471383986,0.0,0.1,0.3375,0.575,125.0,125.0,125.0,0.0,201.53417471383986,20.15341747138399,0.0,-20.15341747138399
2019-11-12 06:00:00,76.43525957070948,0.6745580397795349,0.1,0.575,0.31184210526315786,-125.0,-125.0,0.0,125.0,-49.239298469070064,0.0,0.0,-0.0
2019-11-12 07:00:00,81.48677798308238,22.06728111111111,0.18,0.31184210526315786,0.1,-250.0,-100.62499999999999,0.0,100.62499999999999,-41.205503128028724,0.0,0.0,-0.0
2019-11-12 08:00:00,86.59237279635643,51.68672272727272,0.18,0.1,0.3375,125.0,125.0,125.0,0.0,159.90565006908372,28.783017012435067,0.0,-28.783017012435067
2019-11-12 09:00:00,89.39109422492994,63.698838461538465,0.18,0.3375,0.3375,0.0,0.0,0.0,-0.0,25.69225576339148,4.624606037410466,0.0,-4.624606037410466
2019-11-12 10:00:00,90.87536416165487,70.7670625,0.18,0.3375,0.3375,0.0,0.0,0.0,-0.0,20.108301661654878,3.619494299097878,0.0,-3.619494299097878
2019-11-12 11:00:00,98.52989272722947,83.68757575757576,0.18,0.3375,0.3375,0.0,0.0,0.0,-0.0,14.842316969653709,2.6716170545376676,0.0,-2.6716170545376676
2019-11-12 12:00:00,95.32242833193033,63.002935897435904,0.18,0.3375,0.575,125.0,125.0,125.0,0.0,157.3194924344944,28.31750863820899,0.0,-28.31750863820899
2019-11-12 13:00:00,98.12791512804024,72.56424722222222,0.18,0.575,0.31184210526315786,-125.0,-125.0,0.0,125.0,-99.43633209418198,0.0,0.0,-0.0
2019-11-12 14:00:00,94.23969241587245,40.88270166666666,0.18,0.31184210526315786,0.31184210526315786,0.0,0.0,0.0,-0.0,53.35699074920579,9.604258334857041,0.0,-9.604258334857041
2019-11-12 15:00:00,99.5822038911572,27.29310923076923,0.18,0.31184210526315786,0.5493421052631579,125.0,125.0,125.0,0.0,197.28909466038797,35.512037038869835,0.0,-35.512037038869835
2019-11-12 16:00:00,93.0428436395298,5.3354891796469355,0.32,0.5493421052631579,0.9,250.0,184.55678670360118,184.55678670360118,0.0,272.26414116348406,87.1245251723149,0.0,-87.1245251723149
2019-11-12 17:00:00,87.60395960281163,0.0,0.32,0.9,0.6368421052631579,-125.0,-125.0,0.0,125.0,-37.39604039718837,0.0,0.0,-0.0
2019-11-12 18:00:00,86.17016792371616,0.0,0.32,0.6368421052631579,0.6368421052631579,0.0,0.0,0.0,-0.0,86.17016792371616,27.574453735589174,0.0,-27.574453735589174
2019-11-12 19:00:00,83.70825610881617,0.0,0.32,0.6368421052631579,0.3736842105263158,-125.0,-125.0,0.0,125.0,-41.29174389118383,0.0,0.0,-0.0
2019-11-12 20:00:00,85.4287145386566,0.0,0.32,0.3736842105263158,0.1105263157894737,-125.0,-125.0,0.0,125.0,-39.57128546134339,0.0,0.0,-0.0
2019-11-12 21:00:00,82.28122746933671,0.0,0.32,0.1105263157894737,0.1105263157894737,0.0,0.0,0.0,-0.0,82.28122746933671,26.32999279018775,0.0,-26.32999279018775
2019-11-12 22:00:00,81.9962633002465,0.0,0.1,0.1105263157894737,0.3480263157894737,125.0,125.0,125.0,0.0,206.99626330024648,20.69962633002465,0.0,-20.69962633002465
2019-11-12 23:00:00,77.51591494877404,0.0,0.1,0.3480263157894737,0.3480263157894737,0.0,0.0,0.0,-0.0,77.51591494877404,7.751591494877404,0.0,-7.751591494877404
2019-11-13 00:00:00,77.94855103265621,0.0,0.1,0.3480263157894737,0.10000000000000003,-125.0,-117.81249999999999,0.0,117.81249999999999,-39.863948967343774,0.0,0.0,-0.0
2019-11-13 01:00:00,79.31709149308537,0.0,0.1,0.10000000000000003,0.1,-250.0,-1.3183898417423734e-14,0.0,1.3183898417423734e-14,79.31709149308536,7.931709149308536,0.0,-7.931709149308536
2019-11-13 02:00:00,79.94213364374279,0.0,0.1,0.1,0.1,0.0,0.0,0.0,-0.0,79.94213364374279,7.994213364374279,0.0,-7.994213364374279
2019-11-13 03:00:00,77.36651271287383,0.0,0.1,0.1,0.3375,125.0,125.0,125.0,0.0,202.36651271287383,20.236651271287386,0.0,-20.236651271287386
2019-11-13 04:00:00,78.06430430019317,0.0,0.1,0.3375,0.575,125.0,125.0,125.0,0.0,203.06430430019316,20.30643043001932,0.0,-20.30643043001932
2019-11-13 05:00:00,78.35526963769115,0.0,0.1,0.575,0.9,250.0,171.0526315789474,171.0526315789474,0.0,249.40790121663855,24.940790121663856,0.0,-24.940790121663856
2019-11-13 06:00:00,84.2687184663732,0.47479535106637916,0.1,0.9,0.6368421052631579,-125.0,-125.0,0.0,125.0,-41.206076884693175,0.0,0.0,-0.0
2019-11-13 07:00:00,87.70679103070377,12.140319374999999,0.18,0.6368421052631579,0.1105263157894737,-250.0,-250.0,0.0,250.0,-174.43352834429623,0.0,0.0,-0.0
2019-11-13 08:00:00,86.84218978351299,42.122730909090905,0.18,0.1105263157894737,0.3480263157894737,125.0,125.0,125.0,0.0,169.7194588744221,30.549502597395975,0.0,-30.549502597395975
2019-11-13 09:00:00,90.35098467883482,68.54232051282051,0.18,0.3480263157894737,0.3480263157894737,0.0,0.0,0.0,-0.0,21.80866416601431,3.9255595498825757,0.0,-3.9255595498825757
2019-11-13 10:00:00,92.10416013618853,84.510725,0.18,0.3480263157894737,0.3480263157894737,0.0,0.0,0.0,-0.0,7.593435136188532,1.3668183245139356,0.0,-1.3668183245139356
2019-11-13 11:00:00,95.48965344642926,95.23302272727273,0.18,0.3480263157894737,0.3480263157894737,0.0,0.0,0.0,-0.0,0.2566307191565329,0.046193529448175924,0.0,-0.046193529448175924
2019-11-13 12:00:00,92.53295975514226,59.53386871794872,0.18,0.3480263157894737,0.5855263157894737,125.0,125.0,125.0,0.0,157.99909103719352,28.439836386694832,0.0,-28.439836386694832
2019-11-13 13:00:00,92.91785375068098,48.21968111111111,0.18,0.5855263157894737,0.3223684210526316,-125.0,-125.0,0.0,125.0,-80.30182736043014,0.0,0.0,-0.0
2019-11-13 14:00:00,90.26656696953438,39.98755727272727,0.18,0.3223684210526316,0.1,-250.0,-105.625,0.0,105.625,-55.34599030319289,0.0,0.0,-0.0
2019-11-13 15:00:00,87.00989514441633,20.318015833333334,0.18,0.1,0.1,0.0,0.0,0.0,-0.0,66.691879311083,12.004538275994939,0.0,-12.004538275994939
2019-11-13 16:00:00,87.83403216840627,3.483370678219108,0.32,0.1,0.1,-250.0,-0.0,-0.0,0.0,84.35066149018716,26.992211676859892,0.0,-26.992211676859892
2019-11-13 17:00:00,88.44344401459426,0.0,0.32,0.1,0.1,-250.0,-0.0,-0.0,0.0,88.44344401459426,28.301902084670164,0.0,-28.301902084670164
2019-11-13 18:00:00,89.89444150428363,0.0,0.32,0.1,0.1,-125.0,-0.0,-0.0,0.0,89.89444150428363,28.766221281370765,0.0,-28.766221281370765
2019-11-13 19:00:00,88.19819331085212,0.0,0.32,0.1,0.1,-250.0,-0.0,-0.0,0.0,88.19819331085212,28.22342185947268,0.0,-28.22342185947268
2019-11-13 20:00:00,85.78291096668913,0.0,0.32,0.1,0.1,-250.0,-0.0,-0.0,0.0,85.78291096668913,27.45053150934052,0.0,-27.45053150934052
2019-11-13 21:00:00,81.65723892430756,0.0,0.32,0.1,0.1,0.0,0.0,0.0,-0.0,81.65723892430756,26.13031645577842,0.0,-26.13031645577842
