time,pv_kwh,load_kwh,net_grid_kwh,source_battery_kwh,reconstructed_load_kwh,is_observed_hour,price,hour,day,day_of_week,month,predicted_pv_1h,predicted_load_1h,predicted_pv_2h,predicted_load_2h,predicted_pv_3h,predicted_load_3h
2019-05-10 06:00:00,8.432237753076922,82.17303605888138,73.69088116541985,0.04991714038461538,82.17303605888138,True,0.1,6,weekday,4,5,37.33388060779884,84.36954232612322,67.05784538041574,89.35593936084385,101.57235209044616,92.67585457300332
2019-05-10 07:00:00,41.31688885555555,83.7762406392918,42.36749394206959,0.09185784166666665,83.7762406392918,True,0.18,7,weekday,4,5,71.53715171770396,90.8858253963574,103.4436593146454,93.99064504616202,126.3765808637805,97.77211658633138
2019-05-10 08:00:00,75.16538120606062,88.03754678206,12.75865509842363,0.11351047757575755,88.03754678205999,True,0.18,8,weekday,4,5,103.14191613121716,93.78742998975751,124.7856618951341,98.04973342591254,132.4711390718352,95.78805858922378
2019-05-10 09:00:00,104.1768120974359,89.7279247894331,1.5642212539634255,-16.01310856196622,89.7279247894331,True,0.18,9,weekday,4,5,125.4575681756463,97.28036908939839,132.12950557684985,96.88187275421102,135.86269839261655,98.47475451553822
2019-05-10 10:00:00,124.84746767222224,93.94856709701106,-1.1078295748992257,-29.791071000311927,93.94856709701106,True,0.18,10,weekday,4,5,131.79231679240507,97.01688917114717,135.93012094527109,97.48854640449149,130.6950087919244,98.38237962371781
2019-05-10 11:00:00,133.2418364909091,94.77471973981491,-8.510185456934902,-29.95693129415928,94.77471973981491,True,0.18,11,weekday,4,5,134.47597329392343,98.95646566220314,129.83273575774447,98.80240781627211,121.02907151604843,96.87022107974643
2019-05-10 12:00:00,138.37707857948718,96.58166705287711,-11.894165153180156,-29.901246373429906,96.58166705287711,True,0.18,12,weekday,4,5,130.83237717469663,96.79126616053928,121.9236399046214,95.80098350837994,107.82381126286084,96.11788515140682
2019-05-10 13:00:00,134.52572126666666,94.94998201627594,-15.91096780736425,-23.66477144302648,94.94998201627594,True,0.18,13,weekday,4,5,119.91765387828362,96.62653627563355,104.47581242338399,95.65199065170904,77.38343214306062,91.86743926803395
2019-05-10 14:00:00,118.54269727272727,94.77338777763754,-6.953303918313577,-16.816005576776163,94.77338777763754,True,0.18,14,weekday,4,5,105.55556076477589,94.80091495765849,77.14070035776696,91.37067909535149,45.569997798056015,87.50143955204138
2019-05-10 15:00:00,96.6534565,96.60520040574919,8.382260749951987,-8.430516844202804,96.60520040574919,True,0.18,15,weekday,4,5,75.08136035452932,91.25504558450908,44.57255115572167,85.84186602154173,14.484636582290522,84.72046757257348
2019-05-10 16:00:00,65.9038046,93.53522507356674,-2.691488123378575,30.322908596945307,93.53522507356674,True,0.32,16,weekday,4,5,42.81877536956916,88.65394967855276,15.005644485349988,85.14774344659445,4.518635699850897,86.41050094572111
2019-05-10 17:00:00,44.29031235090909,90.06705868562337,15.428070444020124,30.348675890694153,90.06705868562337,True,0.32,17,weekday,4,5,14.382887211804848,86.42514996608499,4.329145990653921,87.39509436046178,0.2362663962721021,84.036526741688
2019-05-10 18:00:00,16.597893016923077,87.74109418116367,40.83751655682228,30.305684607418318,87.74109418116367,True,0.32,18,weekday,4,5,4.710280656655329,87.90357954176393,0.29086375932187786,84.4462409198271,0.040718331321007044,79.27911241755758
2019-05-10 19:00:00,5.452908449722222,91.35030606013619,55.67575318639291,30.22164442402106,91.35030606013619,True,0.32,19,weekday,4,5,0.11713529919995962,85.65448253148635,0.05789612495637772,79.80294972141351,0.03284179211084027,79.08464036515727
2019-05-10 20:00:00,0.21859498181818182,88.17879665275514,57.687047577106135,30.27315409383082,88.17879665275514,True,0.32,20,weekday,4,5,0.05721543333649243,80.44428510549774,0.03538854097059402,79.72959785786905,0.04476043691740732,79.24094353674847
2019-05-10 21:00:00,0.0,77.83488348415679,77.38702434056705,0.4478591435897433,77.83488348415679,True,0.32,21,weekday,4,5,0.05721543333649243,79.72518053489902,0.04951911370236954,79.32788796220387,0.023774949636853854,76.77770349330832
2019-05-10 22:00:00,0.0,79.86964425115026,79.79497954003915,0.07466471111111114,79.86964425115026,True,0.1,22,weekday,4,5,0.005717471522684876,77.17597181726909,0.03036906946225727,76.08528103912943,0.031722478999522415,76.16115778622539
2019-05-10 23:00:00,0.0,77.71354812833117,77.5975927646948,0.11595536363636368,77.71354812833115,True,0.1,23,weekday,4,5,0.0,77.0889222659468,0.01180112344945034,76.8403358181611,0.0,76.30100236648657
2019-05-11 00:00:00,0.0,76.67849884038623,76.60005602628365,0.0784428141025641,76.67849884038623,True,0.12,0,weekend,5,5,0.013518959401649076,76.39768906016151,0.013965417540029541,76.15472705594627,0.0,75.79999956363217
2019-05-11 01:00:00,0.0,74.947665681511,74.89087709623323,0.05678858527777778,74.947665681511,True,0.12,1,weekend,5,5,0.013518959401649076,76.10918532329458,0.0,76.22450313644367,0.0,76.00356896399528
2019-05-11 02:00:00,0.0,75.86864729551625,75.78932859248594,0.0793187030303031,75.86864729551625,True,0.12,2,weekend,5,5,0.013518959401649076,75.22735265454378,0.01745976177708364,74.6677917220504,0.17940480653883586,75.13737372328387
2019-05-11 03:00:00,0.0,74.89084553477801,74.81184855400878,0.07899698076923077,74.89084553477801,True,0.12,3,weekend,5,5,0.004381633984117226,75.3136027418092,0.2598383338459234,75.44738847831425,8.352884395922587,77.54411649319725
2019-05-11 04:00:00,0.0,75.75623738098987,75.65843748098989,0.09779990000000005,75.75623738098987,True,0.12,4,weekend,5,5,0.3112608754863807,75.41410006493365,7.387978671529498,77.12628229407858,37.32789747753855,77.96059942473228
2019-05-11 05:00:00,0.0,79.07945252074065,78.97774912680126,0.101703393939394,79.07945252074065,True,0.12,5,weekend,5,5,8.411080733552632,77.33951510744038,37.08915797281973,77.57804458344172,71.81225535310986,82.09353116737009
2019-05-11 06:00:00,7.407479657435896,80.95117849552958,73.47435242655523,0.06934641153846158,80.95117849552958,True,0.12,6,weekend,5,5,36.3707472595067,76.92680753665685,69.40132415619848,83.1342958802527,96.29135325347687,84.38166228942116
2019-05-11 07:00:00,38.81214921555554,76.76779451886797,37.916493128312425,0.03915217499999998,76.76779451886797,True,0.12,7,weekend,5,5,70.39749450291906,85.42091509252336,96.75849387736588,85.77492954959236,115.81381653171827,88.0823672106504
2019-05-11 08:00:00,72.6454660030303,84.17317255364925,11.469054550618962,0.05865199999999997,84.17317255364925,True,0.12,8,weekend,5,5,98.52313497763849,84.37595067239788,116.85391188426144,87.10294481040489,127.83190511491605,87.93691294179925
2019-05-11 09:00:00,102.53590255384614,84.8891447568063,-1.6755594065934114,-15.971198390446434,84.8891447568063,True,0.12,9,weekend,5,5,119.73321571341916,88.29339285282533,130.23230220308963,89.03155923711923,134.5318027896172,89.66484803044274
2019-05-11 10:00:00,122.86996830277779,87.38151733313076,-5.649028761924989,-29.83942220772204,87.38151733313076,True,0.12,10,weekend,5,5,131.45356128663667,88.96828871281772,136.05987851318764,89.89877836487744,132.8653421889758,89.41706672596366
